census t=35.1 insns=441366224 ld=119700655 st=23823185 pages1s=1493 win64k avg=96 max=363 over3072=0/2190 newpages=1 newwritten=0 (ever 22451 / 20741)
census t=36.1 insns=440757890 ld=119645396 st=24009516 pages1s=1382 win64k avg=97 max=342 over3072=0/2192 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=37.1 insns=452684963 ld=122472818 st=23934606 pages1s=1395 win64k avg=95 max=304 over3072=0/2234 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=38.1 insns=447549873 ld=121206676 st=23890028 pages1s=1415 win64k avg=95 max=326 over3072=0/2214 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=39.1 insns=446476985 ld=121020826 st=23944806 pages1s=1419 win64k avg=96 max=364 over3072=0/2212 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=40.1 insns=445260065 ld=120663730 st=23908686 pages1s=1376 win64k avg=96 max=353 over3072=0/2206 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=41.1 insns=439814866 ld=119316758 st=23813866 pages1s=1416 win64k avg=96 max=318 over3072=0/2184 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=42.1 insns=450750325 ld=121795393 st=23694527 pages1s=1329 win64k avg=95 max=324 over3072=0/2220 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=43.1 insns=445291650 ld=120544692 st=23634508 pages1s=1334 win64k avg=96 max=342 over3072=0/2200 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=44.1 insns=434646841 ld=117864615 st=23365465 pages1s=1488 win64k avg=96 max=305 over3072=0/2155 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=45.1 insns=440557243 ld=119174580 st=23300684 pages1s=1333 win64k avg=95 max=353 over3072=0/2174 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=46.1 insns=435347695 ld=118111268 st=23446492 pages1s=1408 win64k avg=96 max=314 over3072=0/2160 newpages=0 newwritten=0 (ever 22451 / 20741)
census t=47.1 insns=441626636 ld=119352290 st=23188510 pages1s=1319 win64k avg=95 max=340 over3072=0/2175 newpages=0 newwritten=0 (ever 22451 / 20741)
